blueWins,blueFirstBlood,KDA,blueDragons,blueHeralds,blueTowersDestroyed,blueGoldDiff,blueExperienceDiff
0,0,3.5,1,0,0,6,205
0,1,1.9,0,1,0,-574,-1413
0,0,3.13,1,0,0,468,302
0,0,3,0,1,0,-152,713
0,1,10,0,0,0,3460,2275
1,1,0.29,0,0,0,-2556,-325
0,1,1.56,1,0,0,-1558,-500
1,1,12,1,0,0,4780,2748
0,0,1.14,0,0,0,-2523,-732
0,1,1.86,1,0,0,-2390,-2971
0,0,1,0,0,0,-1578,-598
1,1,2.89,1,0,0,2558,2349
0,1,2.4,0,0,0,-146,557
1,0,2.25,0,0,0,1564,86
1,0,2,1,1,0,1260,1487
1,1,2.8,1,0,0,1722,1857
1,1,1.71,1,1,1,1111,26
1,0,1.22,0,1,0,-3174,-1926
0,1,1,0,0,0,-1333,-1832
0,0,3.2,0,0,0,1039,-79
0,0,0.78,0,1,0,-3712,-3375
1,0,0.5,1,0,0,-1699,-364
1,0,2,0,0,0,629,753
1,1,1.67,0,0,0,-2344,-1592
1,1,1.33,1,1,0,-27,281
0,0,3.6,0,0,0,-30,-965
0,0,1.57,0,0,0,-211,320
0,1,2,1,0,0,-614,-846
0,1,0.22,1,0,0,-4410,-4163
0,1,0.56,0,0,0,-4054,-3806
0,1,1.67,0,0,0,-77,260
1,1,4.33,1,0,0,2002,1791
1,0,1.57,1,0,0,-94,-844
0,1,2,0,0,0,171,807
0,0,1.2,0,0,0,-2099,-1505
0,1,4.5,1,1,0,3274,1603
1,0,6.25,0,0,1,4553,3000
0,1,1.33,0,1,1,760,120
0,1,2.83,1,0,0,611,-139
1,1,2.5,0,0,0,356,58
1,1,1.89,0,0,0,316,-1561
0,1,4.5,0,0,0,1961,564
1,0,7.67,1,0,0,4282,1993
1,1,1.29,0,0,0,-1323,-591
1,1,3,0,0,0,285,-352
0,0,4.6,0,0,0,-1292,-1426
0,1,3.5,0,0,0,-375,-1283
0,0,1,0,0,0,-1198,-599
1,1,7.33,1,0,0,4784,3335
1,1,2.5,1,1,0,-9,-307
0,1,1.38,0,0,0,-2101,-2009
1,0,5,1,0,0,2789,3223
0,1,2,0,0,0,117,-113
0,0,0.88,0,0,0,-3784,-3051
0,0,0.75,0,0,0,-2930,-2300
0,0,0.44,0,0,0,-3148,-2856
0,0,1,0,0,0,-1471,-1204
0,1,1,0,0,0,801,1090
1,0,1.63,0,0,0,45,1199
1,1,2,0,1,0,69,-552
0,1,3.33,0,0,0,1277,297
0,0,0.67,0,0,0,-4401,-3035
0,1,7,0,0,0,3523,1757
0,0,1.38,0,0,0,-3711,-2987
1,0,3.8,1,0,0,2397,3292
1,1,6,0,1,1,6281,4551
0,1,2.56,0,0,0,-1004,-2008
0,1,4.67,1,0,1,4027,701
1,1,1.67,1,0,0,-833,-1021
0,1,0.91,0,0,0,-2267,-2010
1,1,5.11,0,0,0,4624,2511
0,0,1.56,0,0,0,-3782,-3060
1,1,2.25,0,0,0,-1134,-906
1,1,2,1,0,0,955,642
0,0,0.8,0,0,0,-3882,-2253
0,1,2.75,0,0,0,-811,1024
1,0,1.43,0,0,0,-1755,-1014
1,1,2.17,0,1,0,1499,2433
1,1,12,0,0,0,3215,2650
0,0,2.2,0,0,0,-1519,-1488
1,0,3,0,0,0,2488,2913
1,0,1.57,0,1,0,-667,1243
0,0,2.25,0,0,0,-172,1254
0,1,0.86,1,0,0,-1972,-1613
0,1,1.6,1,0,0,-396,-1091
0,1,3.4,0,0,0,413,-857
1,1,2.83,0,0,0,439,751
0,0,5.5,0,0,0,2329,2416
0,0,0.54,0,0,0,-2746,-1939
0,0,1,0,0,0,-964,-271
1,1,5.25,1,0,0,2357,1436
0,1,3.17,0,1,0,1016,310
0,0,0.42,0,0,0,-3960,-1446
1,1,4,1,0,0,2547,2796
0,0,1.42,0,0,0,-1294,-267
0,0,0.36,0,0,0,-3886,-3453
0,1,5.33,1,0,0,3100,1006
0,0,2,0,1,0,1874,1408
1,0,2.25,1,0,0,246,-549
0,1,2.1,1,0,0,-347,393
1,0,1.33,0,1,1,1936,1799
0,0,2.17,0,0,0,-966,111
0,0,0.17,0,0,0,-5423,-4119
1,0,3.33,0,0,0,1234,962
0,0,1.25,0,0,0,-822,-592
0,0,0.13,0,0,0,-3358,-2837
1,0,2.6,0,1,0,-443,396
0,1,1.57,0,0,0,-466,608
1,0,1.71,0,0,0,-1192,-1896
1,0,2,1,0,0,178,882
1,1,1.25,1,0,0,-2035,-1237
0,0,0.57,0,0,0,-4579,-3361
0,0,2,0,0,0,77,-875
1,0,3.33,1,0,0,296,1370
0,1,1.27,0,0,0,-2171,-2897
1,1,19,1,0,0,3370,2895
1,1,4.5,1,1,0,1723,1090
1,1,5,0,0,0,2759,980
0,1,0.86,0,0,0,-1703,-2550
1,1,4.83,1,0,0,2699,1015
1,1,4,0,0,0,2201,374
1,1,7,1,0,0,3136,1557
0,0,0.3,0,0,0,-4982,-3368
1,0,1,0,1,0,-953,-677
1,1,3.2,1,1,0,777,977
0,0,0.33,0,0,0,-5571,-2139
0,1,1.11,0,0,0,-2098,-1464
1,1,2,1,0,0,1916,1404
1,1,1.75,0,1,0,712,1633
0,0,0.75,0,0,0,-1129,-1348
0,0,1.3,1,0,0,-2735,-2136
1,0,8.33,1,0,0,3096,2404
1,0,1.29,1,0,0,-1058,-1404
0,1,1.2,0,1,1,1075,525
1,0,1,0,0,0,-531,28
0,1,2.57,0,0,0,409,-292
0,1,1.75,0,0,1,517,-151
1,1,1.43,0,0,0,-17,-514
0,1,2.75,0,0,0,1399,1293
0,1,1.6,0,1,0,-1278,-1387
0,0,0.78,0,0,0,-3385,-2781
1,1,5,1,0,0,136,365
0,0,4,1,1,0,1339,1176
1,1,2.6,0,1,0,2521,3096
1,1,8,0,0,0,4255,2387
1,0,2.5,0,0,0,-302,764
0,0,0.82,0,0,0,-2741,-425
1,1,5.33,1,1,1,3675,2389
0,0,1.83,1,0,0,46,-1299
1,1,8.67,1,0,0,1071,107
1,0,0.83,1,1,0,-427,1475
0,0,2.6,1,1,0,1184,1807
0,0,2.4,0,0,0,56,-694
1,0,4.2,0,0,0,2201,615
0,1,0.75,0,0,0,-610,-1156
1,1,4,1,1,1,3974,2785
0,0,1.86,1,0,0,118,299
0,0,1.33,0,0,0,955,748
0,1,1,0,0,0,-686,-893
1,0,1.2,1,0,0,-1086,-637
1,1,3.14,0,1,0,2411,875
1,1,15.5,0,0,0,5337,3334
1,1,3.6,0,0,1,2040,725
0,0,0.89,0,1,0,-2139,868
0,1,1.22,1,1,0,-1231,-888
1,0,2.5,0,1,0,1947,1677
0,1,3.67,0,0,0,653,-556
1,1,1.56,0,0,0,-1149,-1888
0,0,1,1,0,0,-911,-870
0,0,1.1,1,0,0,-4752,-2451
1,1,10,0,1,0,296,440
1,0,3.75,0,0,0,1163,-539
0,0,1.17,0,0,0,-1672,-470
0,0,0,0,0,0,-2502,-3183
1,0,1.43,0,0,0,-1833,-917
0,1,2.83,0,0,0,531,-881
1,1,17,1,0,0,3710,2326
1,0,2.71,0,0,0,675,691
1,1,3.71,1,0,0,2783,2368
0,0,1,0,0,0,-1945,-2496
1,0,2,0,0,0,183,-231
0,1,1.6,1,0,0,960,813
0,1,2.33,1,1,0,1191,-311
1,1,28,1,0,2,8450,6098
0,0,2.63,0,0,0,-305,685
1,1,9.67,1,1,1,6487,4018
0,0,1.75,0,0,0,-1213,-1099
0,0,0.67,0,0,0,-3673,-2499
0,0,1.14,0,0,0,-2109,-1475
0,0,2.43,0,0,0,1219,1356
0,1,0.63,0,0,0,-1905,-2223
1,0,4.14,0,0,0,2170,1207
1,0,2.43,1,0,0,620,146
0,0,1.13,0,0,0,-1972,-1621
0,1,2.8,1,1,0,1530,2220
1,1,3,1,0,0,1163,-1176
0,0,1,0,0,0,-2619,-1506
1,1,1.8,0,0,0,584,1023
1,1,7.33,0,0,0,2910,856
0,0,0.83,0,0,0,-1057,-1798
1,1,2,0,0,0,-50,563
0,1,1.17,0,0,0,-2084,-2025
1,0,1.71,0,0,0,469,1328
1,0,1.86,0,0,0,-293,-818
1,0,4.33,0,0,0,1031,1909
0,1,1.75,0,0,0,-726,-1168
1,0,0.75,1,1,0,-2511,-2094
0,1,3.25,0,0,0,489,-1163
0,0,1.4,0,0,0,-999,-955
1,0,1.4,0,0,0,-1366,-242
0,1,7.33,1,0,0,2958,983
0,1,1,1,0,0,-3095,-2200
0,0,3.2,0,0,0,709,1449
0,0,2.13,0,0,0,-540,238
1,1,10,1,0,0,5041,3996
1,0,4,0,0,0,1714,1487
1,0,2.4,0,0,0,-844,139
1,1,5,1,0,0,1737,1565
1,0,1.67,0,0,0,109,66
1,1,2.14,1,0,0,686,-89
0,0,1.83,0,0,0,-1537,93
0,0,1.22,0,0,0,-1790,-1980
0,0,2.5,0,0,0,1044,662
0,0,0.75,0,0,0,-1302,1008
0,0,4.5,0,0,0,1627,1723
1,0,1.63,0,0,0,-2221,-365
1,0,1.8,0,0,0,-1874,-1002
1,1,1.1,0,0,0,-545,-1102
1,1,7.5,1,0,0,2423,295
0,0,0.77,1,0,0,-2001,-1137
0,1,0.67,0,0,0,-7206,-6046
1,1,2.5,0,0,0,494,-1338
0,0,2.2,0,1,0,496,1530
0,1,2,0,0,0,568,-205
1,1,11.5,0,0,0,3424,1624
0,0,3,1,0,0,549,429
0,0,6.5,1,0,0,1506,-169
1,1,3.2,0,0,0,2833,3175
0,0,3.25,0,0,0,773,1125
0,0,1.33,1,0,0,-2146,-3245
0,1,3.29,1,0,0,2399,1719
0,1,9,1,1,0,453,76
1,1,5.5,0,1,0,2533,1568
1,1,22,0,0,0,5077,3251
0,0,1.27,0,0,0,-4699,-4580
0,0,1.43,0,0,0,-2161,-3222
1,0,2.13,0,0,0,-795,-117
1,1,1.75,0,0,0,875,-391
0,0,1.17,1,0,0,-1556,-887
0,0,0.5,0,1,0,-4019,-2008
1,1,1.88,0,0,0,-609,-1114
0,0,1.4,0,0,0,-2152,-2041
0,0,2,1,0,0,-1509,-358
1,1,1.5,0,0,0,-308,1739
0,0,1.21,0,0,0,-4473,-3040
1,1,3.17,0,0,0,2991,1357
0,0,1.38,0,0,0,-2416,-3217
0,1,0.75,0,0,0,-132,119
1,0,1.75,0,0,0,91,591
1,1,1.5,0,0,0,-842,2032
0,0,0.86,0,0,0,-2302,-997
1,1,7,1,0,0,2463,1390
0,0,1.27,0,0,0,-4264,-3932
0,0,0.2,0,0,0,-3480,-1368
1,0,1,1,0,0,-1207,606
0,0,1.18,0,0,0,-4664,-2707
1,1,11.5,1,1,0,4888,3753
1,1,2.22,0,0,0,1433,508
0,0,5.33,1,1,0,1713,1673
0,0,1.9,1,1,0,-328,137
1,0,6,1,0,0,2726,1990
0,0,2.1,0,0,0,-648,-1422
1,0,2.11,1,1,0,-286,-916
1,1,11,0,0,0,5300,4813
0,1,0.55,0,0,0,-4835,-3655
0,1,1.88,0,0,0,-592,-2438
1,1,8.4,0,0,2,7776,6703
1,0,3.33,1,0,0,1909,1099
1,1,0.67,0,1,1,1942,450
0,0,2.17,0,0,0,16,560
1,0,1,0,0,0,-860,949
0,0,1.83,0,0,0,-2308,-1946
1,0,2.29,0,1,0,-460,-1189
1,0,3.25,0,0,0,799,440
1,1,3.5,1,0,0,886,355
0,0,0.22,0,0,0,-3300,-3318
0,0,0.5,0,0,0,-9341,-6317
1,1,8.67,1,0,0,3851,1574
0,0,3,1,0,0,-147,21
1,1,4.2,0,1,0,1698,1171
0,0,1.67,0,0,0,-966,-901
0,0,4.57,1,0,0,3454,175
0,0,1.83,0,1,0,-2673,-1867
0,0,1.25,0,0,0,-482,-349
1,1,1.63,0,0,0,-298,0
1,1,2.33,1,0,0,-224,-765
0,1,0.67,0,0,0,-1683,-377
1,0,4,0,0,0,2514,2924
0,0,1.67,1,0,0,81,450
1,0,3,1,0,0,420,521
1,0,2,0,1,0,-1167,259
1,0,2,0,1,0,-99,151
1,1,1.71,0,0,0,387,1781
0,0,0.6,0,0,0,-1700,-1053
1,0,1.14,0,1,0,-820,-298
1,0,0.77,0,1,0,-3945,-1758
0,0,1.13,0,1,0,-3238,-1130
0,1,0.83,1,0,0,-2511,-2347
0,1,3.67,1,0,0,1433,1278
0,1,0.83,0,0,0,-1037,-1057
1,0,2.33,1,0,0,1344,1628
0,0,2.17,1,1,0,-245,330
1,1,5,1,0,1,5920,2703
1,1,1.2,1,0,0,539,774
0,1,2.14,0,0,0,708,302
0,0,4.8,0,0,0,2876,2805
1,1,2,0,0,0,-184,408
0,0,1.4,1,0,0,-101,-380
0,0,0.46,0,0,0,-5563,-4698
1,1,2.22,1,0,0,-447,-2127
1,1,3.75,1,0,0,1487,1143
1,0,2.75,1,0,0,1126,878
1,0,4,0,0,0,1795,1933
1,1,11.5,1,0,0,4216,2141
0,1,2.33,1,0,0,-1517,-972
0,0,4.2,0,0,0,1236,149
1,1,2.83,1,1,0,2489,1473
0,1,1.83,0,1,0,1259,1281
1,1,3.5,0,1,0,3281,1747
0,0,2.5,0,0,0,-1136,-1235
0,0,0.67,0,0,0,-5838,-4101
1,1,2.8,0,0,0,1973,1461
0,1,2.5,1,0,0,592,-875
0,1,0.78,1,0,0,-2492,-1526
0,1,1.11,1,0,0,-1490,-1624
1,1,3.33,1,0,0,2957,2549
0,0,0.83,1,0,0,-4927,-5216
0,0,0.87,0,0,0,-4879,-3465
1,1,1.67,1,1,0,-424,-1075
0,1,2.75,0,0,0,-1018,-1531
1,1,3,0,1,0,907,-86
0,0,0.6,0,0,0,-3445,-2015
1,0,2.44,0,0,0,152,-486
0,0,0.57,0,0,0,-4456,-2336
1,1,1.78,0,0,0,69,-232
0,1,2.83,0,0,0,868,1728
0,0,0.75,0,1,0,209,1023
0,1,2,1,0,0,-1611,-1931
1,1,5,1,0,0,385,-71
0,0,0.75,0,0,0,-3750,-4961
1,1,1.8,0,0,0,25,327
0,0,1.75,1,0,0,-388,-619
1,1,3.75,0,0,1,1930,425
0,1,2.5,0,0,0,517,-593
1,1,2.29,1,1,0,-214,1004
1,0,4,1,0,0,2229,2851
0,1,5.25,1,1,0,1953,1494
0,0,1.17,0,0,0,-781,-1296
1,0,2.29,0,0,0,380,1750
0,0,1.5,0,0,0,-758,733
1,0,4,0,0,0,3072,1589
1,0,3.17,0,1,0,2549,1269
1,1,3,1,1,0,2427,2303
0,0,2,0,1,0,-844,-689
0,1,1.33,1,0,0,-1394,-2258
1,1,3,1,1,3,7128,6117
0,1,1.6,1,1,0,-826,38
0,0,5,1,0,0,1233,251
1,1,4,0,1,0,476,467
0,0,1.13,1,0,0,-2587,-1470
0,1,4.8,0,0,1,3763,874
0,0,0.63,1,0,0,-2968,-2159
1,1,2.09,0,0,0,-384,-1658
0,0,2,0,0,0,-1673,-327
0,1,2.18,0,0,0,-466,-26
0,0,0,0,0,0,-8461,-7340
0,1,1.6,0,0,0,-3682,-3599
0,1,6.5,0,0,0,3544,2399
1,1,2.55,0,0,0,2008,2566
1,1,6,0,0,0,3100,1653
0,0,0.64,0,0,0,-3576,-3516
1,0,2.25,0,0,0,775,1702
1,1,6.33,1,0,0,1515,857
0,1,2.13,0,0,0,-82,117
0,1,1.33,0,0,0,-903,-1584
0,0,0.5,0,0,0,-5802,-3559
1,0,1.5,0,0,1,1492,1607
1,1,2.56,0,0,0,246,1266
1,1,11,0,0,0,4826,4472
1,1,2.2,0,0,1,1085,775
1,1,5.8,1,0,0,2158,640
1,1,4.67,0,0,0,3181,3298
1,1,10,1,0,0,1629,677
0,0,2.25,0,0,0,782,1903
0,1,2,1,0,0,-1328,-317
1,0,4.33,0,0,0,794,577
0,0,1.44,0,0,0,-2809,-1673
0,0,1.3,0,0,1,-833,-1786
0,0,0.56,0,0,0,-3337,-1701
1,0,14,1,0,0,1532,1453
0,1,1,0,0,0,-1066,10
1,0,1.14,0,0,0,-477,-513
1,0,3.2,0,0,0,1696,2266
1,1,9,1,1,0,2889,1215
1,1,3.75,0,1,0,2156,3157
0,0,0.83,0,0,0,-1281,-602
0,0,1.67,0,1,0,85,765
0,1,2.5,0,0,0,1761,1895
0,0,0.71,1,0,0,-1293,-380
1,0,0.56,0,0,0,-3644,-1277
0,0,1.63,0,0,0,-1095,-249
1,1,5,1,1,0,2359,1681
1,1,1.5,0,0,0,699,944
0,0,4.5,0,0,0,453,1426
1,1,9,0,0,0,1769,319
0,1,2,1,0,0,-3240,-2396
1,1,2.5,1,0,0,1936,1098
1,1,1.2,1,0,0,-393,-1504
0,0,3.5,0,1,0,620,339
0,1,1,0,1,0,-691,-666
1,1,2.6,1,0,0,1357,614
0,1,1.75,1,0,0,-12,-151
0,1,1.38,0,0,0,-2690,-3245
0,0,0,0,1,0,-2240,-1623
1,1,0.88,0,0,0,-2765,-2274
0,1,4.75,1,0,0,-82,280
1,0,3.5,0,0,0,2230,2112
0,0,0.67,0,0,0,-1661,-1064
0,1,2.57,0,0,0,1720,1364
0,0,1.71,0,0,0,211,880
0,1,1.43,0,0,0,-27,-1847
0,0,0.58,0,0,0,-5142,-3023
1,1,3.17,1,1,0,1818,1761
0,0,0.56,0,0,0,-5571,-3921
0,0,1,0,0,0,-1734,-3696
0,1,1.5,0,0,0,704,-123
0,0,1,1,1,0,-2657,-2095
1,1,2.63,1,0,0,-377,842
1,1,6,0,1,0,3037,2677
0,0,3,0,1,0,459,1388
1,1,1,1,0,0,-2986,-3369
1,1,2.25,1,0,0,1699,638
1,1,10,1,0,0,7873,5225
1,0,2.43,0,1,1,3534,2345
1,1,1.63,0,1,0,400,-213
1,0,4.25,0,0,0,2247,1262
1,1,2.75,0,1,0,383,-1655
0,0,1.2,0,0,0,-774,334
0,1,2.14,1,0,0,617,128
0,1,3.67,1,0,0,1614,1179
1,1,0.33,0,0,0,-2206,-2548
1,1,2,1,0,0,-262,-375
1,0,3.8,0,0,0,1012,-620
0,1,4,1,0,0,313,-1776
0,0,2,0,0,0,-1148,708
1,1,5.67,1,0,0,3172,2797
1,0,1,0,0,0,-819,-1709
0,0,1.5,0,1,0,-205,-41
1,0,1.55,0,0,0,-1228,-1785
1,1,8.67,0,1,1,5521,4435
0,1,1.86,0,0,0,-1016,-1306
1,1,1.4,1,0,0,-1246,150
0,0,2.4,0,0,0,456,-69
0,0,0.09,0,0,0,-5087,-2795
1,1,11.5,0,0,0,4006,3678
1,0,2.83,1,0,0,-876,-1141
1,1,3,0,0,0,-1216,-1810
0,1,1,0,1,1,1432,-889
1,0,0.7,1,0,0,-3593,-3240
0,0,3,0,0,0,2,-345
1,0,5.25,1,0,0,2034,884
0,0,0.88,0,0,0,-966,-455
1,1,2.5,0,0,0,1167,-461
1,1,0.67,0,0,0,-2128,-1289
0,1,0.9,0,0,0,-1971,-2626
1,0,2.5,0,0,0,-708,-1311
0,1,2.13,1,0,0,-1296,4
0,0,0.4,0,0,0,-5924,-3368
1,1,4.67,0,0,0,1443,2143
0,1,2.75,1,0,0,-2,-1484
1,1,6,0,0,0,1070,1731
1,1,1.5,1,0,0,-1238,-1708
1,0,5.5,0,0,0,1300,1228
1,1,2.4,1,0,0,-282,-192
1,0,2.4,0,1,0,-456,-1135
0,1,6.5,0,0,0,1167,510
0,1,2.71,0,1,0,457,-383
0,0,2.83,0,0,0,276,377
1,1,11,1,1,0,4429,3004
0,0,1,0,0,0,-907,414
0,1,2,1,0,0,914,1227
0,1,4.2,0,0,0,-232,-1633
1,0,1.5,0,0,0,344,1270
0,1,0.78,0,0,0,-2904,-2819
1,0,1.63,0,0,0,355,-336
1,0,2.75,0,0,0,1911,1969
1,1,2.33,1,0,0,-1572,-2164
0,1,4.75,1,0,0,1996,860
1,1,4.6,1,1,1,3802,1762
1,1,1.82,0,0,0,-956,-1451
1,1,4,0,0,0,240,131
0,1,2.13,0,0,0,828,-79
0,0,0.08,0,0,0,-5102,-3977
1,1,1.27,0,0,0,-778,-752
1,1,7.5,0,0,0,2431,1886
1,1,2.4,0,0,0,530,1280
0,0,2,0,0,0,766,331
0,1,0.89,0,0,0,-4172,-2185
0,0,2.33,0,0,0,-1578,-2563
1,0,0.75,0,0,0,-964,72
1,0,4.67,0,0,0,1764,1515
0,0,1.11,0,0,0,-3212,-786
0,1,1.25,0,0,0,-2259,-2256
1,1,4,0,1,0,1718,2947
1,0,0,0,0,0,-1159,-157
0,0,1,0,0,0,-3232,-2573
1,1,5,0,1,0,3248,2152
1,1,1.67,0,0,0,-1248,-843
0,0,1.5,0,1,0,-136,-583
1,1,1,0,1,1,-468,-1886
0,0,1.1,0,0,0,-3909,-2136
0,1,2.5,1,0,0,961,-973
1,0,1.3,1,0,0,-2936,-1305
1,1,3.14,1,0,0,1766,1606
1,0,0.89,0,0,0,-2929,-1515
0,1,0.75,0,0,0,-1944,-1062
0,0,4.2,0,0,1,3164,287
0,0,0.8,0,0,0,-1947,-2097
0,0,1.86,0,1,1,396,-1813
1,1,5,1,0,0,1697,293
1,1,6.25,1,0,0,4845,2789
1,0,5,1,0,0,3370,4484
0,0,1.08,0,0,0,-5191,-3819
0,0,1.83,0,0,0,-3024,-1285
0,0,2.33,0,1,0,-2114,-1121
0,1,0.78,0,0,0,-3555,-3207
1,1,3,0,0,0,2309,1211
0,0,0,0,1,0,-2554,-2576
0,1,1.8,1,0,0,-654,-97
1,1,19,0,1,0,4824,2940
1,1,13,1,0,2,6883,5337
0,0,2.25,1,0,0,-968,-3
0,0,0.93,1,0,0,-4526,-2062
0,0,0.78,0,0,0,-2850,-832
0,0,0.8,0,0,0,-2760,-1872
1,0,0,0,0,0,-2145,-1335
1,1,1.86,0,0,0,1202,-535
1,1,4.2,0,0,0,3469,3684
0,0,1.5,0,0,0,-1083,-127
1,1,2.38,1,0,0,914,34
1,0,3.33,0,0,0,1436,1597
1,0,3.86,1,0,0,2256,725
0,1,3,0,1,0,1206,1055
1,0,3.14,1,0,0,243,-276
0,0,1.8,0,0,0,-368,-612
0,1,1.43,1,0,0,-90,-739
1,1,3.67,0,0,0,1717,1335
1,1,3.29,0,1,0,875,276
0,0,1.56,0,0,0,-2322,-2808
1,1,2.5,0,0,0,1343,1089
0,0,0.44,0,0,0,-3084,-1719
1,0,8,1,0,0,1964,1416
1,0,1.4,1,0,0,-257,-180
0,1,3.83,1,0,0,3024,1980
1,1,1.25,1,0,0,-647,543
1,0,2.75,0,0,0,939,1327
0,0,0.5,0,0,0,-1159,-73
1,1,5,1,0,0,2390,1778
0,1,0.8,0,1,0,-2482,-2515
1,0,2.75,1,0,0,-447,-955
0,1,7,0,1,0,1351,940
1,1,3,1,0,0,1530,334
0,1,0.83,0,0,0,-2968,-2262
0,1,1.3,0,0,0,-2574,-1057
1,1,1.14,0,0,0,-1851,-1813
0,1,4.5,1,0,0,840,145
1,0,2,1,0,0,-626,239
1,1,4.11,1,0,0,4230,1545
1,1,6.2,1,0,0,4173,1912
1,1,4.17,1,0,0,1809,1633
1,1,10,1,1,1,6304,5904
1,1,4.8,0,0,0,5501,3548
0,0,5,0,0,0,1218,1167
0,1,2.25,0,0,0,-187,-361
0,0,2,1,0,0,51,-1075
0,1,1.63,0,0,0,-811,-798
0,0,1.33,0,0,0,-2241,-1888
0,0,0.38,0,0,0,-3794,-1962
0,1,1.8,1,0,0,426,917
1,0,1.29,1,0,0,-1741,-1348
1,1,4.4,1,1,0,3058,3283
0,0,5.5,1,0,0,1106,1014
0,0,2,0,0,0,-1602,-1412
1,1,2.83,1,0,0,569,-1349
0,0,2.33,0,0,0,-873,-736
0,0,0.1,0,0,0,-5327,-4636
1,1,4.75,1,1,0,2745,1478
1,1,3,0,0,0,2763,2019
0,1,2.33,0,0,0,-22,86
1,1,3,0,0,0,1510,1545
1,1,2.22,1,0,0,1099,-673
1,1,4.33,0,0,0,2019,138
0,1,0.82,0,0,0,-4939,-3731
0,0,1.33,0,0,0,-2471,-2179
1,1,4.6,0,0,0,2532,1229
1,0,2.56,0,0,0,1249,1879
1,1,2.5,1,0,0,859,128
0,0,1.5,0,0,0,-1737,-776
1,1,10,1,0,0,1453,1251
1,0,3.17,0,1,0,616,43
0,1,4,1,0,0,363,-1888
1,0,4.25,1,0,0,2598,4512
0,0,1.29,0,0,0,-5253,-5281
0,0,1.55,0,0,0,-2234,-3264
1,1,2.75,0,0,0,-127,-445
1,1,2,0,0,1,3458,3204
0,1,2.67,0,0,0,337,-260
1,1,1.13,1,0,0,-1041,-661
1,1,8,0,0,0,2421,3009
1,0,0.85,1,0,0,-4822,-2537
0,0,0.89,1,0,0,-2994,-1007
1,0,1.56,0,0,0,-1539,-601
1,0,2.44,1,0,0,-76,1386
0,0,1.67,0,0,0,-1482,256
1,1,10,0,0,0,3847,2027
0,1,3.25,0,0,0,3044,1775
1,1,1.2,1,1,0,-1176,-1838
0,0,1.75,0,0,0,-1659,-1134
1,0,7,1,1,0,2547,1517
1,1,1.5,0,0,0,-389,-29
0,0,1,0,0,0,-1193,-843
1,1,1.64,0,1,0,-640,403
1,0,3.11,0,0,0,74,-513
0,0,3.5,0,0,0,1954,1045
1,1,6,1,0,0,646,407
0,0,0.67,0,0,0,-1585,-280
1,1,3,1,0,0,46,970
1,1,1.67,0,0,0,-426,-2349
1,1,1.86,0,0,0,-524,-1029
0,1,0.57,0,0,0,-3773,-3783
1,0,0.43,0,0,0,-4738,-2857
1,1,1.91,1,0,0,1059,1185
1,1,2.29,1,0,0,2330,1713
1,0,1.43,0,0,0,434,740
0,0,1.89,0,0,0,-1778,-1128
0,0,1.9,0,1,2,412,-655
0,0,0.5,0,0,0,-2645,-1869
0,1,2.5,0,0,0,804,365
0,0,1,0,0,0,-619,190
1,1,4,0,0,0,2263,1326
1,1,10,1,0,0,2805,2599
0,1,1.17,1,0,0,-2392,-2503
1,1,3.67,0,0,0,823,1225
1,1,1.29,1,0,0,-1160,-12
1,1,1.13,1,0,0,-1065,502
1,0,15.5,0,0,0,6297,5777
0,1,9.25,1,1,0,5255,2255
0,0,0.67,0,0,0,-5167,-3200
1,0,3.8,0,0,0,873,215
0,0,0.33,0,0,0,-920,-451
1,1,2,0,0,0,1099,-622
0,0,0.88,1,0,0,-3465,-897
1,1,8,1,1,0,1412,737
1,0,1.17,1,0,0,-2814,-2772
1,0,1.5,0,0,0,-1636,-2200
0,0,0,0,0,0,-4912,-4457
1,0,1.71,1,0,0,-1827,-1102
0,0,1.88,0,1,0,-373,-212
1,1,2.71,1,1,0,423,1071
1,0,3.57,0,0,0,-91,-2362
0,0,1.62,0,0,0,-1097,-674
0,1,0.56,0,0,0,-5062,-5699
1,0,3.14,0,0,0,267,427
1,1,2.14,0,0,0,-1053,-2759
1,0,4,1,0,0,2664,3273
0,1,1.44,0,0,0,-1611,-1380
0,0,3,0,0,0,323,701
0,1,0.3,0,0,0,-5820,-4066
1,0,1.33,0,0,0,-1870,-71
0,1,0.56,1,0,0,-3761,-2552
1,1,6,0,1,0,2036,2773
0,0,1.2,0,0,0,-1087,-108
1,1,11.5,0,1,1,7995,4733
0,0,1.5,1,0,0,-1182,-944
1,0,1.44,0,0,0,-1905,-2185
0,0,0.4,0,0,0,-3630,668
0,0,2.11,0,0,0,-788,-203
0,0,0.92,0,0,0,-3593,-3086
1,0,2.14,0,0,0,633,-944
1,1,3.14,0,0,0,3476,2025
1,0,2.86,1,0,0,849,794
1,1,2.25,0,0,0,1153,-5
1,1,3.5,0,0,0,992,393
0,0,0.75,0,0,0,-3193,-2101
0,0,1.91,0,0,0,-787,-926
1,1,2.33,1,0,0,860,284
0,1,1.57,1,0,0,-400,-1311
1,0,1.38,0,0,0,-680,567
0,1,0.9,0,0,0,-1458,-618
0,1,1.14,1,0,0,-2153,-2348
1,1,2,1,0,0,1895,635
1,1,6.67,1,1,0,5301,5872
0,0,1.8,0,0,0,-2859,143
